LAT,LON,RH2M,DATE
-39,145,85.85,2006-07-24
-39,145.625,86.32,2006-07-24
-38.5,143.125,92.7,2006-07-24
-38.5,143.75,92.65,2006-07-24
-38.5,144.375,88.34,2006-07-24
-38.5,145,87.58,2006-07-24
-38.5,145.625,91.07,2006-07-24
-38,143.125,92.11,2006-07-24
-38,143.75,92.57,2006-07-24
-38,144.375,91.91,2006-07-24
-38,145,92.64,2006-07-24
-38,145.625,92.57,2006-07-24
-40,143.125,86.91,2006-07-25
-40,143.75,87.68,2006-07-25
-40,144.375,87.88,2006-07-25
-40,145,87.55,2006-07-25
-40,145.625,87.62,2006-07-25
-39.5,143.125,88.48,2006-07-25
-39.5,143.75,89.87,2006-07-25
-39.5,144.375,89.06,2006-07-25
-39.5,145,88.23,2006-07-25
-39.5,145.625,87.69,2006-07-25
-39,143.125,87.84,2006-07-25
-39,143.75,89.69,2006-07-25
-39,144.375,89.28,2006-07-25
-39,145,88.9,2006-07-25
-39,145.625,88.47,2006-07-25
-38.5,143.125,90.04,2006-07-25
-38.5,143.75,91.64,2006-07-25
-38.5,144.375,90.21,2006-07-25
-38.5,145,89.04,2006-07-25
-38.5,145.625,91.34,2006-07-25
-38,143.125,89.83,2006-07-25
-38,143.75,90.51,2006-07-25
-38,144.375,93.19,2006-07-25
-38,145,93.19,2006-07-25
-38,145.625,92.4,2006-07-25
-40,143.125,88.38,2006-07-26
-40,143.75,89.78,2006-07-26
-40,144.375,91,2006-07-26
-40,145,91.83,2006-07-26
-40,145.625,93.1,2006-07-26
-39.5,143.125,88.76,2006-07-26
-39.5,143.75,90.7,2006-07-26
-39.5,144.375,90.52,2006-07-26
-39.5,145,90.18,2006-07-26
-39.5,145.625,91.27,2006-07-26
-39,143.125,89.6,2006-07-26
-39,143.75,91.47,2006-07-26
-39,144.375,90.94,2006-07-26
-39,145,91.97,2006-07-26
-39,145.625,92.13,2006-07-26
-38.5,143.125,94.35,2006-07-26
-38.5,143.75,93.33,2006-07-26
-38.5,144.375,91.47,2006-07-26
-38.5,145,90.77,2006-07-26
-38.5,145.625,92.47,2006-07-26
-38,143.125,91.9,2006-07-26
-38,143.75,92.68,2006-07-26
-38,144.375,90.18,2006-07-26
-38,145,87.86,2006-07-26
-38,145.625,92.5,2006-07-26
-40,143.125,79.99,2006-07-27
-40,143.75,82.75,2006-07-27
-40,144.375,83.42,2006-07-27
-40,145,83.95,2006-07-27
-40,145.625,84.49,2006-07-27
-39.5,143.125,78.79,2006-07-27
-39.5,143.75,80.73,2006-07-27
-39.5,144.375,81.2,2006-07-27
-39.5,145,83.26,2006-07-27
-39.5,145.625,83.91,2006-07-27
-39,143.125,76.33,2006-07-27
-39,143.75,77.98,2006-07-27
-39,144.375,81.12,2006-07-27
-39,145,83.24,2006-07-27
-39,145.625,83.33,2006-07-27
-38.5,143.125,75.92,2006-07-27
-38.5,143.75,81,2006-07-27
-38.5,144.375,82.31,2006-07-27
-38.5,145,82.47,2006-07-27
-38.5,145.625,83.89,2006-07-27
-38,143.125,79.65,2006-07-27
-38,143.75,82.05,2006-07-27
-38,144.375,80.44,2006-07-27
-38,145,83.4,2006-07-27
-38,145.625,83.47,2006-07-27
-40,143.125,79.59,2006-07-28
-40,143.75,80.67,2006-07-28
-40,144.375,81.41,2006-07-28
-40,145,81.45,2006-07-28
-40,145.625,79.63,2006-07-28
-39.5,143.125,77.76,2006-07-28
-39.5,143.75,77.73,2006-07-28
-39.5,144.375,79.14,2006-07-28
-39.5,145,79.22,2006-07-28
-39.5,145.625,77.29,2006-07-28
-39,143.125,74.79,2006-07-28
-39,143.75,73.8,2006-07-28
-39,144.375,77.07,2006-07-28
-39,145,76.06,2006-07-28
-39,145.625,73.34,2006-07-28
-38.5,143.125,67.59,2006-07-28
-38.5,143.75,72.37,2006-07-28
-38.5,144.375,75.95,2006-07-28
-38.5,145,74.31,2006-07-28
-38.5,145.625,73.7,2006-07-28
-38,143.125,70.87,2006-07-28
-38,143.75,71.64,2006-07-28
-38,144.375,70.45,2006-07-28
-38,145,74.04,2006-07-28
-38,145.625,72.24,2006-07-28
-40,143.125,74.65,2006-07-29
-40,143.75,74.72,2006-07-29
-40,144.375,75.56,2006-07-29
-40,145,75.58,2006-07-29
-40,145.625,75.72,2006-07-29
-39.5,143.125,73.99,2006-07-29
-39.5,143.75,75.02,2006-07-29
-39.5,144.375,75.83,2006-07-29
-39.5,145,75.73,2006-07-29
-39.5,145.625,75.79,2006-07-29
-39,143.125,76.77,2006-07-29
-39,143.75,77.75,2006-07-29
-39,144.375,76.72,2006-07-29
-39,145,76.23,2006-07-29
-39,145.625,74.64,2006-07-29
-38.5,143.125,81.07,2006-07-29
-38.5,143.75,80.2,2006-07-29
-38.5,144.375,78.7,2006-07-29
-38.5,145,78.21,2006-07-29
-38.5,145.625,72.76,2006-07-29
-38,143.125,81.72,2006-07-29
-38,143.75,81.05,2006-07-29
-38,144.375,80.25,2006-07-29
-38,145,81.84,2006-07-29
-38,145.625,72.51,2006-07-29
-40,143.125,81.14,2006-07-30
-40,143.75,81.22,2006-07-30
-40,144.375,81.57,2006-07-30
-40,145,81.74,2006-07-30
-40,145.625,81.02,2006-07-30
-39.5,143.125,80.54,2006-07-30
-39.5,143.75,80.54,2006-07-30
-39.5,144.375,79.53,2006-07-30
-39.5,145,78.26,2006-07-30
-39.5,145.625,77.39,2006-07-30
-39,143.125,78.47,2006-07-30
-39,143.75,79.43,2006-07-30
-39,144.375,78.01,2006-07-30
-39,145,76.85,2006-07-30
-39,145.625,74.91,2006-07-30
-38.5,143.125,78.36,2006-07-30
-38.5,143.75,81.2,2006-07-30
-38.5,144.375,78.75,2006-07-30
-38.5,145,76.48,2006-07-30
-38.5,145.625,74.39,2006-07-30
-38,143.125,82.6,2006-07-30
-38,143.75,81.86,2006-07-30
-38,144.375,77.56,2006-07-30
-38,145,76.92,2006-07-30
-38,145.625,76.39,2006-07-30
-40,143.125,77.71,2006-07-31
-40,143.75,78.78,2006-07-31
-40,144.375,78.71,2006-07-31
-40,145,77.11,2006-07-31
-40,145.625,75.99,2006-07-31
-39.5,143.125,77.75,2006-07-31
-39.5,143.75,78.04,2006-07-31
-39.5,144.375,78.29,2006-07-31
-39.5,145,77.61,2006-07-31
-39.5,145.625,76.24,2006-07-31
-39,143.125,78.79,2006-07-31
-39,143.75,81.21,2006-07-31
-39,144.375,78.78,2006-07-31
-39,145,78.07,2006-07-31
-39,145.625,78.26,2006-07-31
-38.5,143.125,88.77,2006-07-31
-38.5,143.75,90.46,2006-07-31
-38.5,144.375,83.96,2006-07-31
-38.5,145,82.99,2006-07-31
-38.5,145.625,89.6,2006-07-31
-38,143.125,91.76,2006-07-31
-38,143.75,92.63,2006-07-31
-38,144.375,90.46,2006-07-31
-38,145,90.32,2006-07-31
-38,145.625,97.34,2006-07-31
-40,143.125,76.19,2006-08-01
-40,143.75,75.6,2006-08-01
-40,144.375,74.8,2006-08-01
-40,145,74.64,2006-08-01
-40,145.625,74.99,2006-08-01
-39.5,143.125,75.29,2006-08-01
-39.5,143.75,74.73,2006-08-01
-39.5,144.375,73.91,2006-08-01
-39.5,145,74.14,2006-08-01
-39.5,145.625,74.75,2006-08-01
-39,143.125,73.9,2006-08-01
-39,143.75,74.92,2006-08-01
-39,144.375,72.75,2006-08-01
-39,145,74.61,2006-08-01
-39,145.625,77.42,2006-08-01
-38.5,143.125,79.98,2006-08-01
-38.5,143.75,80.31,2006-08-01
-38.5,144.375,75.68,2006-08-01
-38.5,145,78.9,2006-08-01
-38.5,145.625,87.7,2006-08-01
-38,143.125,78.75,2006-08-01
-38,143.75,80.85,2006-08-01
-38,144.375,78.31,2006-08-01
-38,145,81.98,2006-08-01
-38,145.625,95.14,2006-08-01
-40,143.125,78.39,2006-08-02
-40,143.75,79.65,2006-08-02
-40,144.375,81.77,2006-08-02
-40,145,82.75,2006-08-02
-40,145.625,82.96,2006-08-02
-39.5,143.125,78.61,2006-08-02
-39.5,143.75,80.51,2006-08-02
-39.5,144.375,81.71,2006-08-02
-39.5,145,82.09,2006-08-02
-39.5,145.625,82.41,2006-08-02
-39,143.125,78.29,2006-08-02
-39,143.75,80.67,2006-08-02
-39,144.375,82.14,2006-08-02
-39,145,81.4,2006-08-02
-39,145.625,82.82,2006-08-02
-38.5,143.125,84.36,2006-08-02
-38.5,143.75,86.27,2006-08-02
-38.5,144.375,84.62,2006-08-02
-38.5,145,82.91,2006-08-02
-38.5,145.625,86.74,2006-08-02
-38,143.125,87.07,2006-08-02
-38,143.75,85.88,2006-08-02
-38,144.375,82.06,2006-08-02
-38,145,83.04,2006-08-02
-38,145.625,86.41,2006-08-02
-40,143.125,80.16,2006-08-03
-40,143.75,78.48,2006-08-03
-40,144.375,77.4,2006-08-03
-40,145,78.19,2006-08-03
-40,145.625,80.54,2006-08-03
-39.5,143.125,79.79,2006-08-03
-39.5,143.75,77.8,2006-08-03
-39.5,144.375,76.31,2006-08-03
-39.5,145,77.05,2006-08-03
-39.5,145.625,78.8,2006-08-03
-39,143.125,78.82,2006-08-03
-39,143.75,78.95,2006-08-03
-39,144.375,76.69,2006-08-03
-39,145,76.87,2006-08-03
-39,145.625,78.56,2006-08-03
-38.5,143.125,84.89,2006-08-03
-38.5,143.75,85.55,2006-08-03
-38.5,144.375,80.69,2006-08-03
-38.5,145,81.14,2006-08-03
-38.5,145.625,86.89,2006-08-03
-38,143.125,86.04,2006-08-03
-38,143.75,86.02,2006-08-03
-38,144.375,84.06,2006-08-03
-38,145,85.88,2006-08-03
-38,145.625,92.2,2006-08-03
-40,143.125,88.1,2006-08-04
-40,143.75,88.47,2006-08-04
-40,144.375,87.34,2006-08-04
-40,145,85.54,2006-08-04
-40,145.625,86.05,2006-08-04
-39.5,143.125,87.72,2006-08-04
-39.5,143.75,87.95,2006-08-04
-39.5,144.375,86.35,2006-08-04
-39.5,145,84.69,2006-08-04
-39.5,145.625,84.29,2006-08-04
-39,143.125,85.55,2006-08-04
-39,143.75,87.26,2006-08-04
-39,144.375,83.53,2006-08-04
-39,145,82.09,2006-08-04
-39,145.625,82.22,2006-08-04
-38.5,143.125,91.23,2006-08-04
-38.5,143.75,89.93,2006-08-04
-38.5,144.375,82.68,2006-08-04
-38.5,145,79.37,2006-08-04
-38.5,145.625,82.98,2006-08-04
-38,143.125,92.63,2006-08-04
-38,143.75,90.98,2006-08-04
-38,144.375,83.79,2006-08-04
-38,145,80.02,2006-08-04
-38,145.625,84.41,2006-08-04
-40,143.125,84.18,2006-08-05
-40,143.75,84.73,2006-08-05
-40,144.375,85.32,2006-08-05
-40,145,85.73,2006-08-05
-40,145.625,87.31,2006-08-05
-39.5,143.125,84.59,2006-08-05
-39.5,143.75,85.2,2006-08-05
-39.5,144.375,85.73,2006-08-05
-39.5,145,86.81,2006-08-05
-39.5,145.625,87.2,2006-08-05
-39,143.125,84.1,2006-08-05
-39,143.75,84.83,2006-08-05
-39,144.375,84.06,2006-08-05
-39,145,85.04,2006-08-05
-39,145.625,86.17,2006-08-05
-38.5,143.125,88.4,2006-08-05
-38.5,143.75,88.55,2006-08-05
-38.5,144.375,83.78,2006-08-05
-38.5,145,83.42,2006-08-05
-38.5,145.625,89.53,2006-08-05
-38,143.125,88.99,2006-08-05
-38,143.75,89,2006-08-05
-38,144.375,85.81,2006-08-05
-38,145,85.49,2006-08-05
-38,145.625,89.19,2006-08-05
-40,143.125,68.39,2006-08-06
-40,143.75,71.53,2006-08-06
-40,144.375,72.26,2006-08-06
-40,145,72.65,2006-08-06
-40,145.625,74.82,2006-08-06
-39.5,143.125,70.2,2006-08-06
-39.5,143.75,72.15,2006-08-06
-39.5,144.375,72.64,2006-08-06
-39.5,145,73.98,2006-08-06
-39.5,145.625,75.95,2006-08-06
-39,143.125,75.26,2006-08-06
-39,143.75,76.67,2006-08-06
-39,144.375,74.04,2006-08-06
-39,145,75.79,2006-08-06
-39,145.625,80.19,2006-08-06
-38.5,143.125,87.94,2006-08-06
-38.5,143.75,86.96,2006-08-06
-38.5,144.375,81.27,2006-08-06
-38.5,145,81.97,2006-08-06
-38.5,145.625,87.58,2006-08-06
-38,143.125,88.5,2006-08-06
-38,143.75,89.29,2006-08-06
-38,144.375,89.54,2006-08-06
-38,145,89.66,2006-08-06
-38,145.625,89.07,2006-08-06
-40,143.125,78.3,2006-08-07
-40,143.75,77.61,2006-08-07
-40,144.375,78.58,2006-08-07
-40,145,81.33,2006-08-07
-40,145.625,82.89,2006-08-07
-39.5,143.125,76.27,2006-08-07
-39.5,143.75,75.01,2006-08-07
-39.5,144.375,76.7,2006-08-07
-39.5,145,80.95,2006-08-07
-39.5,145.625,80.96,2006-08-07
-39,143.125,71.9,2006-08-07
-39,143.75,70.21,2006-08-07
-39,144.375,75.94,2006-08-07
-39,145,78.87,2006-08-07
-39,145.625,78.21,2006-08-07
-38.5,143.125,66.88,2006-08-07
-38.5,143.75,68,2006-08-07
-38.5,144.375,74.41,2006-08-07
-38.5,145,75.97,2006-08-07
-38.5,145.625,75.42,2006-08-07
-38,143.125,65.97,2006-08-07
-38,143.75,64.89,2006-08-07
-38,144.375,64.81,2006-08-07
-38,145,73.57,2006-08-07
-38,145.625,69.41,2006-08-07
-40,143.125,78.76,2006-08-08
-40,143.75,77.45,2006-08-08
-40,144.375,79.86,2006-08-08
-40,145,82.11,2006-08-08
-40,145.625,80.97,2006-08-08
-39.5,143.125,74.29,2006-08-08
-39.5,143.75,75.37,2006-08-08
-39.5,144.375,78.54,2006-08-08
-39.5,145,78.03,2006-08-08
-39.5,145.625,77.48,2006-08-08
-39,143.125,69.68,2006-08-08
-39,143.75,69.73,2006-08-08
-39,144.375,75.04,2006-08-08
-39,145,71.79,2006-08-08
-39,145.625,69.68,2006-08-08
-38.5,143.125,58.89,2006-08-08
-38.5,143.75,65.91,2006-08-08
-38.5,144.375,71.72,2006-08-08
-38.5,145,66.6,2006-08-08
-38.5,145.625,61.17,2006-08-08
-38,143.125,61.44,2006-08-08
-38,143.75,63.2,2006-08-08
-38,144.375,61.8,2006-08-08
-38,145,60.64,2006-08-08
-38,145.625,54.24,2006-08-08
-40,143.125,74.69,2006-08-09
-40,143.75,75.05,2006-08-09
-40,144.375,74.63,2006-08-09
-40,145,74.19,2006-08-09
-40,145.625,74.53,2006-08-09
-39.5,143.125,74.89,2006-08-09
-39.5,143.75,74.84,2006-08-09
-39.5,144.375,74.3,2006-08-09
-39.5,145,73.79,2006-08-09
-39.5,145.625,73.84,2006-08-09
-39,143.125,74.35,2006-08-09
-39,143.75,74.73,2006-08-09
-39,144.375,73.79,2006-08-09
-39,145,73.44,2006-08-09
-39,145.625,72.55,2006-08-09
-38.5,143.125,73.9,2006-08-09
-38.5,143.75,78.07,2006-08-09
-38.5,144.375,76.18,2006-08-09
-38.5,145,73.36,2006-08-09
-38.5,145.625,73.8,2006-08-09
-38,143.125,81.76,2006-08-09
-38,143.75,83.9,2006-08-09
-38,144.375,79.89,2006-08-09
-38,145,79.2,2006-08-09
-38,145.625,86.6,2006-08-09
-40,143.125,78.75,2006-08-10
-40,143.75,79.42,2006-08-10
-40,144.375,80,2006-08-10
-40,145,79.82,2006-08-10
-40,145.625,81.36,2006-08-10
-39.5,143.125,77.51,2006-08-10
-39.5,143.75,78.13,2006-08-10
-39.5,144.375,78.42,2006-08-10
-39.5,145,78.92,2006-08-10
-39.5,145.625,79.87,2006-08-10
-39,143.125,76.31,2006-08-10
-39,143.75,77.17,2006-08-10
-39,144.375,76.66,2006-08-10
-39,145,76.79,2006-08-10
-39,145.625,76.75,2006-08-10
-38.5,143.125,76.14,2006-08-10
-38.5,143.75,82.64,2006-08-10
-38.5,144.375,79.91,2006-08-10
-38.5,145,77.55,2006-08-10
-38.5,145.625,78.02,2006-08-10
-38,143.125,84.9,2006-08-10
-38,143.75,85.09,2006-08-10
-38,144.375,81.83,2006-08-10
-38,145,85.32,2006-08-10
-38,145.625,86.61,2006-08-10
-40,143.125,82.6,2006-08-11
-40,143.75,83.84,2006-08-11
-40,144.375,84.56,2006-08-11
-40,145,84.77,2006-08-11
-40,145.625,84.59,2006-08-11
-39.5,143.125,81.88,2006-08-11
-39.5,143.75,82.68,2006-08-11
-39.5,144.375,83.5,2006-08-11
-39.5,145,84.58,2006-08-11
-39.5,145.625,84.87,2006-08-11
-39,143.125,81.4,2006-08-11
-39,143.75,83.68,2006-08-11
-39,144.375,82.67,2006-08-11
-39,145,83.77,2006-08-11
-39,145.625,84.43,2006-08-11
-38.5,143.125,90.65,2006-08-11
-38.5,143.75,90.5,2006-08-11
-38.5,144.375,85.96,2006-08-11
-38.5,145,84.59,2006-08-11
-38.5,145.625,88.52,2006-08-11
-38,143.125,88.48,2006-08-11
-38,143.75,87.07,2006-08-11
-38,144.375,86.2,2006-08-11
-38,145,87.99,2006-08-11
-38,145.625,89.51,2006-08-11
-40,143.125,81.41,2006-08-12
-40,143.75,82.38,2006-08-12
-40,144.375,82.74,2006-08-12
-40,145,83.62,2006-08-12
-40,145.625,83.77,2006-08-12
-39.5,143.125,78.3,2006-08-12
-39.5,143.75,79.1,2006-08-12
-39.5,144.375,80.9,2006-08-12
-39.5,145,82.82,2006-08-12
-39.5,145.625,83.47,2006-08-12
-39,143.125,74.78,2006-08-12
-39,143.75,75.05,2006-08-12
-39,144.375,78.87,2006-08-12
-39,145,80.24,2006-08-12
-39,145.625,82.95,2006-08-12
-38.5,143.125,70.73,2006-08-12
-38.5,143.75,76.17,2006-08-12
-38.5,144.375,79.18,2006-08-12
-38.5,145,79.62,2006-08-12
-38.5,145.625,83.84,2006-08-12
-38,143.125,73.36,2006-08-12
-38,143.75,72.83,2006-08-12
-38,144.375,72.83,2006-08-12
-38,145,80.43,2006-08-12
-38,145.625,83.34,2006-08-12
-40,143.125,81.97,2006-08-13
-40,143.75,80.19,2006-08-13
-40,144.375,79.26,2006-08-13
-40,145,81.2,2006-08-13
-40,145.625,80.03,2006-08-13
-39.5,143.125,77.73,2006-08-13
-39.5,143.75,74.61,2006-08-13
-39.5,144.375,74.81,2006-08-13
-39.5,145,77.06,2006-08-13
-39.5,145.625,74.64,2006-08-13
-39,143.125,70.89,2006-08-13
-39,143.75,66.9,2006-08-13
-39,144.375,72.7,2006-08-13
-39,145,72.62,2006-08-13
-39,145.625,67.29,2006-08-13
-38.5,143.125,58.52,2006-08-13
-38.5,143.75,61.76,2006-08-13
-38.5,144.375,71.19,2006-08-13
-38.5,145,68.98,2006-08-13
-38.5,145.625,59.58,2006-08-13
-38,143.125,62.44,2006-08-13
-38,143.75,59.89,2006-08-13
-38,144.375,59.79,2006-08-13
-38,145,64.26,2006-08-13
-38,145.625,59.34,2006-08-13
-40,143.125,73.36,2006-08-14
-40,143.75,74.77,2006-08-14
-40,144.375,75.64,2006-08-14
-40,145,76.2,2006-08-14
-40,145.625,78.28,2006-08-14
-39.5,143.125,73.4,2006-08-14
-39.5,143.75,75.46,2006-08-14
-39.5,144.375,76.3,2006-08-14
-39.5,145,77.2,2006-08-14
-39.5,145.625,78.89,2006-08-14
-39,143.125,74.4,2006-08-14
-39,143.75,79,2006-08-14
-39,144.375,80.28,2006-08-14
-39,145,80.45,2006-08-14
-39,145.625,79.31,2006-08-14
-38.5,143.125,86.14,2006-08-14
-38.5,143.75,86.07,2006-08-14
-38.5,144.375,83.34,2006-08-14
-38.5,145,83.09,2006-08-14
-38.5,145.625,82.82,2006-08-14
-38,143.125,85.33,2006-08-14
-38,143.75,84.73,2006-08-14
-38,144.375,84.29,2006-08-14
-38,145,84.28,2006-08-14
-38,145.625,80.71,2006-08-14
-40,143.125,77.87,2006-08-15
-40,143.75,79.46,2006-08-15
-40,144.375,78.94,2006-08-15
-40,145,78,2006-08-15
-40,145.625,78.8,2006-08-15
-39.5,143.125,75.72,2006-08-15
-39.5,143.75,77.03,2006-08-15
-39.5,144.375,77.93,2006-08-15
-39.5,145,77.53,2006-08-15
-39.5,145.625,78.85,2006-08-15
-39,143.125,74.16,2006-08-15
-39,143.75,74.45,2006-08-15
-39,144.375,76.8,2006-08-15
-39,145,77.09,2006-08-15
-39,145.625,76.85,2006-08-15
-38.5,143.125,72.52,2006-08-15
-38.5,143.75,75.13,2006-08-15
-38.5,144.375,77.3,2006-08-15
-38.5,145,75.54,2006-08-15
-38.5,145.625,76.12,2006-08-15
-38,143.125,75.57,2006-08-15
-38,143.75,73.47,2006-08-15
-38,144.375,70.36,2006-08-15
-38,145,73.95,2006-08-15
-38,145.625,74.23,2006-08-15
-40,143.125,71.39,2006-08-16
-40,143.75,70.87,2006-08-16
-40,144.375,72.37,2006-08-16
-40,145,72.41,2006-08-16
-40,145.625,77.72,2006-08-16
-39.5,143.125,67.93,2006-08-16
-39.5,143.75,68.31,2006-08-16
-39.5,144.375,70.91,2006-08-16
-39.5,145,71.02,2006-08-16
-39.5,145.625,73.01,2006-08-16
-39,143.125,66.66,2006-08-16
-39,143.75,66.58,2006-08-16
-39,144.375,69.11,2006-08-16
-39,145,68.17,2006-08-16
-39,145.625,67,2006-08-16
-38.5,143.125,64.34,2006-08-16
-38.5,143.75,66.33,2006-08-16
-38.5,144.375,66.89,2006-08-16
-38.5,145,65.25,2006-08-16
-38.5,145.625,60.7,2006-08-16
-38,143.125,66.04,2006-08-16
-38,143.75,63.62,2006-08-16
-38,144.375,60.55,2006-08-16
-38,145,60.48,2006-08-16
-38,145.625,53.76,2006-08-16
-40,143.125,72.26,2006-08-17
-40,143.75,72.45,2006-08-17
-40,144.375,72.7,2006-08-17
-40,145,72.92,2006-08-17
-40,145.625,73.31,2006-08-17
-39.5,143.125,71.78,2006-08-17
-39.5,143.75,71.96,2006-08-17
-39.5,144.375,72.78,2006-08-17
-39.5,145,73.33,2006-08-17
-39.5,145.625,74.08,2006-08-17
-39,143.125,72.52,2006-08-17
-39,143.75,74.19,2006-08-17
-39,144.375,74.64,2006-08-17
-39,145,74.75,2006-08-17
-39,145.625,73.5,2006-08-17
-38.5,143.125,76.38,2006-08-17
-38.5,143.75,77.21,2006-08-17
-38.5,144.375,76.43,2006-08-17
-38.5,145,76.19,2006-08-17
-38.5,145.625,72.52,2006-08-17
-38,143.125,78.09,2006-08-17
-38,143.75,75.73,2006-08-17
-38,144.375,73.02,2006-08-17
-38,145,75.04,2006-08-17
-38,145.625,71.29,2006-08-17
-40,143.125,73.28,2006-08-18
-40,143.75,74.03,2006-08-18
-40,144.375,74.33,2006-08-18
-40,145,74.04,2006-08-18
-40,145.625,74.34,2006-08-18
-39.5,143.125,74.23,2006-08-18
-39.5,143.75,74.61,2006-08-18
-39.5,144.375,74.86,2006-08-18
-39.5,145,74.88,2006-08-18
-39.5,145.625,75.71,2006-08-18
-39,143.125,76.16,2006-08-18
-39,143.75,80.03,2006-08-18
-39,144.375,79.43,2006-08-18
-39,145,78.97,2006-08-18
-39,145.625,79.51,2006-08-18
-38.5,143.125,87.72,2006-08-18
-38.5,143.75,88.62,2006-08-18
-38.5,144.375,83.72,2006-08-18
-38.5,145,81.5,2006-08-18
-38.5,145.625,83.07,2006-08-18
-38,143.125,87.45,2006-08-18
-38,143.75,86.11,2006-08-18
-38,144.375,82.53,2006-08-18
-38,145,83.15,2006-08-18
-38,145.625,80.88,2006-08-18
-40,143.125,81.56,2006-08-19
-40,143.75,81.95,2006-08-19
-40,144.375,81.81,2006-08-19
-40,145,80.97,2006-08-19
-40,145.625,80.78,2006-08-19
-39.5,143.125,81.87,2006-08-19
-39.5,143.75,82.13,2006-08-19
-39.5,144.375,81.42,2006-08-19
-39.5,145,81.3,2006-08-19
-39.5,145.625,81.05,2006-08-19
-39,143.125,81.33,2006-08-19
-39,143.75,81.85,2006-08-19
-39,144.375,80.32,2006-08-19
-39,145,79.68,2006-08-19
-39,145.625,78.63,2006-08-19
-38.5,143.125,79.12,2006-08-19
-38.5,143.75,79.96,2006-08-19
-38.5,144.375,78.48,2006-08-19
-38.5,145,75.32,2006-08-19
-38.5,145.625,73.32,2006-08-19
-38,143.125,75.02,2006-08-19
-38,143.75,72.87,2006-08-19
-38,144.375,69.41,2006-08-19
-38,145,69.67,2006-08-19
-38,145.625,67.18,2006-08-19
-40,143.125,75.52,2006-08-20
-40,143.75,75.21,2006-08-20
-40,144.375,78.87,2006-08-20
-40,145,80.48,2006-08-20
-40,145.625,79.07,2006-08-20
-39.5,143.125,71.56,2006-08-20
-39.5,143.75,72.1,2006-08-20
-39.5,144.375,76.2,2006-08-20
-39.5,145,76.69,2006-08-20
-39.5,145.625,74.94,2006-08-20
-39,143.125,67.68,2006-08-20
-39,143.75,65.85,2006-08-20
-39,144.375,73.77,2006-08-20
-39,145,72.68,2006-08-20
-39,145.625,69.41,2006-08-20
-38.5,143.125,54.51,2006-08-20
-38.5,143.75,60.46,2006-08-20
-38.5,144.375,69.83,2006-08-20
-38.5,145,68.7,2006-08-20
-38.5,145.625,64.33,2006-08-20
-38,143.125,56.13,2006-08-20
-38,143.75,57.67,2006-08-20
-38,144.375,58.49,2006-08-20
-38,145,65.09,2006-08-20
-38,145.625,61.77,2006-08-20
-40,143.125,81.01,2006-08-21
-40,143.75,80.31,2006-08-21
-40,144.375,79.76,2006-08-21
-40,145,80.74,2006-08-21
-40,145.625,80.76,2006-08-21
-39.5,143.125,79.74,2006-08-21
-39.5,143.75,78.74,2006-08-21
-39.5,144.375,78.88,2006-08-21
-39.5,145,79.67,2006-08-21
-39.5,145.625,76.97,2006-08-21
-39,143.125,77.47,2006-08-21
-39,143.75,75.95,2006-08-21
-39,144.375,76.37,2006-08-21
-39,145,75.49,2006-08-21
-39,145.625,72.02,2006-08-21
-38.5,143.125,72.11,2006-08-21
-38.5,143.75,72.85,2006-08-21
-38.5,144.375,74.44,2006-08-21
-38.5,145,71.52,2006-08-21
-38.5,145.625,65.69,2006-08-21
-38,143.125,72.5,2006-08-21
-38,143.75,71.25,2006-08-21
-38,144.375,67.77,2006-08-21
-38,145,68.91,2006-08-21
-38,145.625,60.48,2006-08-21
-40,143.125,77.39,2006-08-22
-40,143.75,78.1,2006-08-22
-40,144.375,78.51,2006-08-22
-40,145,78.62,2006-08-22
-40,145.625,78.96,2006-08-22
-39.5,143.125,76.28,2006-08-22
-39.5,143.75,76.67,2006-08-22
-39.5,144.375,77.04,2006-08-22
-39.5,145,77.41,2006-08-22
-39.5,145.625,77.82,2006-08-22
-39,143.125,74.82,2006-08-22
-39,143.75,76.8,2006-08-22
-39,144.375,76.47,2006-08-22
-39,145,75.93,2006-08-22
-39,145.625,75.94,2006-08-22
-38.5,143.125,76.13,2006-08-22
-38.5,143.75,80.88,2006-08-22
-38.5,144.375,79.41,2006-08-22
-38.5,145,77.22,2006-08-22
-38.5,145.625,78.62,2006-08-22
-38,143.125,82.71,2006-08-22
-38,143.75,83.49,2006-08-22
-38,144.375,81.35,2006-08-22
-38,145,83.35,2006-08-22
-38,145.625,83.67,2006-08-22
-40,143.125,72.49,2006-08-23
-40,143.75,74.02,2006-08-23
-40,144.375,74.12,2006-08-23
-40,145,73.88,2006-08-23
-40,145.625,73.95,2006-08-23
-39.5,143.125,72.94,2006-08-23
-39.5,143.75,73.93,2006-08-23
-39.5,144.375,73.73,2006-08-23
-39.5,145,73.05,2006-08-23
-39.5,145.625,73.53,2006-08-23
-39,143.125,75.69,2006-08-23
-39,143.75,77.04,2006-08-23
-39,144.375,76.06,2006-08-23
-39,145,76.36,2006-08-23
-39,145.625,75.78,2006-08-23
-38.5,143.125,83.67,2006-08-23
-38.5,143.75,81.33,2006-08-23
-38.5,144.375,79.45,2006-08-23
-38.5,145,80.17,2006-08-23
-38.5,145.625,80.8,2006-08-23
-38,143.125,84.41,2006-08-23
-38,143.75,82.16,2006-08-23
-38,144.375,79.73,2006-08-23
