LAT,LON,PRECTOTCORR,DATE
-39,145.625,1.82,2006-07-25
-38.5,143.125,0.25,2006-07-25
-38.5,143.75,0.39,2006-07-25
-38.5,144.375,0.52,2006-07-25
-38.5,145,0.19,2006-07-25
-38.5,145.625,1.5,2006-07-25
-38,143.125,0.12,2006-07-25
-38,143.75,0.21,2006-07-25
-38,144.375,0.19,2006-07-25
-38,145,0.18,2006-07-25
-38,145.625,1.38,2006-07-25
-40,143.125,1.56,2006-07-26
-40,143.75,1.37,2006-07-26
-40,144.375,1.29,2006-07-26
-40,145,1.85,2006-07-26
-40,145.625,1.83,2006-07-26
-39.5,143.125,1.32,2006-07-26
-39.5,143.75,0.82,2006-07-26
-39.5,144.375,0.83,2006-07-26
-39.5,145,0.88,2006-07-26
-39.5,145.625,1.05,2006-07-26
-39,143.125,1.28,2006-07-26
-39,143.75,0.93,2006-07-26
-39,144.375,0.7,2006-07-26
-39,145,0.58,2006-07-26
-39,145.625,1.18,2006-07-26
-38.5,143.125,0.67,2006-07-26
-38.5,143.75,1.57,2006-07-26
-38.5,144.375,2.38,2006-07-26
-38.5,145,0.9,2006-07-26
-38.5,145.625,0.69,2006-07-26
-38,143.125,0.27,2006-07-26
-38,143.75,0.97,2006-07-26
-38,144.375,1.17,2006-07-26
-38,145,0.54,2006-07-26
-38,145.625,0.27,2006-07-26
-40,143.125,0.11,2006-07-27
-40,143.75,0.28,2006-07-27
-40,144.375,0.37,2006-07-27
-40,145,0.42,2006-07-27
-40,145.625,0.51,2006-07-27
-39.5,143.125,0.02,2006-07-27
-39.5,143.75,0.09,2006-07-27
-39.5,144.375,0.13,2006-07-27
-39.5,145,0.22,2006-07-27
-39.5,145.625,0.33,2006-07-27
-39,143.125,0.03,2006-07-27
-39,143.75,0.03,2006-07-27
-39,144.375,0.03,2006-07-27
-39,145,0.06,2006-07-27
-39,145.625,0.12,2006-07-27
-38.5,143.125,0.02,2006-07-27
-38.5,143.75,0.04,2006-07-27
-38.5,144.375,0.05,2006-07-27
-38.5,145,0.03,2006-07-27
-38.5,145.625,0.05,2006-07-27
-38,143.125,0.02,2006-07-27
-38,143.75,0.04,2006-07-27
-38,144.375,0.04,2006-07-27
-38,145,0.03,2006-07-27
-38,145.625,0.03,2006-07-27
-40,143.125,3.79,2006-07-28
-40,143.75,2.58,2006-07-28
-40,144.375,2.18,2006-07-28
-40,145,2.86,2006-07-28
-40,145.625,2.91,2006-07-28
-39.5,143.125,1.74,2006-07-28
-39.5,143.75,1,2006-07-28
-39.5,144.375,0.96,2006-07-28
-39.5,145,0.99,2006-07-28
-39.5,145.625,1.17,2006-07-28
-39,143.125,1.01,2006-07-28
-39,143.75,0.5,2006-07-28
-39,144.375,0.44,2006-07-28
-39,145,0.49,2006-07-28
-39,145.625,0.4,2006-07-28
-38.5,143.125,0.48,2006-07-28
-38.5,143.75,0.32,2006-07-28
-38.5,144.375,0.29,2006-07-28
-38.5,145,0.3,2006-07-28
-38.5,145.625,0.27,2006-07-28
-38,143.125,0.38,2006-07-28
-38,143.75,0.19,2006-07-28
-38,144.375,0.12,2006-07-28
-38,145,0.18,2006-07-28
-38,145.625,0.21,2006-07-28
-40,143.125,5.5,2006-07-29
-40,143.75,5.38,2006-07-29
-40,144.375,4.95,2006-07-29
-40,145,7.34,2006-07-29
-40,145.625,8.22,2006-07-29
-39.5,143.125,2.57,2006-07-29
-39.5,143.75,1.94,2006-07-29
-39.5,144.375,1.84,2006-07-29
-39.5,145,1.31,2006-07-29
-39.5,145.625,1.81,2006-07-29
-39,143.125,1.56,2006-07-29
-39,143.75,0.63,2006-07-29
-39,144.375,0.31,2006-07-29
-39,145,0.25,2006-07-29
-39,145.625,0.52,2006-07-29
-38.5,143.125,0.8,2006-07-29
-38.5,143.75,0.54,2006-07-29
-38.5,144.375,0.56,2006-07-29
-38.5,145,0.35,2006-07-29
-38.5,145.625,0.59,2006-07-29
-38,143.125,0.52,2006-07-29
-38,143.75,0.33,2006-07-29
-38,144.375,0.26,2006-07-29
-38,145,0.32,2006-07-29
-38,145.625,0.6,2006-07-29
-40,143.125,32.22,2006-07-30
-40,143.75,29.59,2006-07-30
-40,144.375,23.6,2006-07-30
-40,145,23.04,2006-07-30
-40,145.625,18.86,2006-07-30
-39.5,143.125,28.93,2006-07-30
-39.5,143.75,26.96,2006-07-30
-39.5,144.375,25.78,2006-07-30
-39.5,145,21.3,2006-07-30
-39.5,145.625,14.38,2006-07-30
-39,143.125,19.99,2006-07-30
-39,143.75,19.49,2006-07-30
-39,144.375,19.69,2006-07-30
-39,145,16.35,2006-07-30
-39,145.625,11.85,2006-07-30
-38.5,143.125,12.62,2006-07-30
-38.5,143.75,11.74,2006-07-30
-38.5,144.375,10.24,2006-07-30
-38.5,145,8.55,2006-07-30
-38.5,145.625,9.55,2006-07-30
-38,143.125,8.9,2006-07-30
-38,143.75,7.62,2006-07-30
-38,144.375,6.13,2006-07-30
-38,145,6.11,2006-07-30
-38,145.625,8.54,2006-07-30
-40,143.125,2.31,2006-07-31
-40,143.75,1.99,2006-07-31
-40,144.375,1.51,2006-07-31
-40,145,0.94,2006-07-31
-40,145.625,0.48,2006-07-31
-39.5,143.125,2.91,2006-07-31
-39.5,143.75,2.54,2006-07-31
-39.5,144.375,2.12,2006-07-31
-39.5,145,1.19,2006-07-31
-39.5,145.625,1.42,2006-07-31
-39,143.125,4.14,2006-07-31
-39,143.75,3.59,2006-07-31
-39,144.375,3.09,2006-07-31
-39,145,3.19,2006-07-31
-39,145.625,4.35,2006-07-31
-38.5,143.125,2.82,2006-07-31
-38.5,143.75,3.25,2006-07-31
-38.5,144.375,2.81,2006-07-31
-38.5,145,4.04,2006-07-31
-38.5,145.625,6.87,2006-07-31
-38,143.125,1.73,2006-07-31
-38,143.75,2.43,2006-07-31
-38,144.375,2.49,2006-07-31
-38,145,4.8,2006-07-31
-38,145.625,9.43,2006-07-31
-40,143.125,2.06,2006-08-01
-40,143.75,1.6,2006-08-01
-40,144.375,1.26,2006-08-01
-40,145,1.73,2006-08-01
-40,145.625,1.76,2006-08-01
-39.5,143.125,2,2006-08-01
-39.5,143.75,1.69,2006-08-01
-39.5,144.375,1.78,2006-08-01
-39.5,145,1.59,2006-08-01
-39.5,145.625,1.19,2006-08-01
-39,143.125,1.29,2006-08-01
-39,143.75,1.35,2006-08-01
-39,144.375,1.59,2006-08-01
-39,145,1.36,2006-08-01
-39,145.625,0.77,2006-08-01
-38.5,143.125,0.82,2006-08-01
-38.5,143.75,0.79,2006-08-01
-38.5,144.375,0.66,2006-08-01
-38.5,145,0.77,2006-08-01
-38.5,145.625,0.85,2006-08-01
-38,143.125,0.57,2006-08-01
-38,143.75,0.58,2006-08-01
-38,144.375,0.48,2006-08-01
-38,145,0.55,2006-08-01
-38,145.625,0.95,2006-08-01
-40,143.125,2.6,2006-08-02
-40,143.75,2.48,2006-08-02
-40,144.375,2.31,2006-08-02
-40,145,0.74,2006-08-02
-40,145.625,0.76,2006-08-02
-39.5,143.125,2.97,2006-08-02
-39.5,143.75,2.17,2006-08-02
-39.5,144.375,1.39,2006-08-02
-39.5,145,0.52,2006-08-02
-39.5,145.625,0.58,2006-08-02
-39,143.125,2.95,2006-08-02
-39,143.75,1.78,2006-08-02
-39,144.375,0.97,2006-08-02
-39,145,0.6,2006-08-02
-39,145.625,0.68,2006-08-02
-38.5,143.125,2.17,2006-08-02
-38.5,143.75,1.91,2006-08-02
-38.5,144.375,1.86,2006-08-02
-38.5,145,1.14,2006-08-02
-38.5,145.625,0.82,2006-08-02
-38,143.125,1.74,2006-08-02
-38,143.75,1.55,2006-08-02
-38,144.375,1.33,2006-08-02
-38,145,1.31,2006-08-02
-38,145.625,1.32,2006-08-02
-40,143.125,6.31,2006-08-03
-40,143.75,5.45,2006-08-03
-40,144.375,4.84,2006-08-03
-40,145,5.26,2006-08-03
-40,145.625,4.02,2006-08-03
-39.5,143.125,7.86,2006-08-03
-39.5,143.75,6.93,2006-08-03
-39.5,144.375,7.08,2006-08-03
-39.5,145,5.91,2006-08-03
-39.5,145.625,3.99,2006-08-03
-39,143.125,7.85,2006-08-03
-39,143.75,7.33,2006-08-03
-39,144.375,8.15,2006-08-03
-39,145,8,2006-08-03
-39,145.625,5.34,2006-08-03
-38.5,143.125,3.69,2006-08-03
-38.5,143.75,5.14,2006-08-03
-38.5,144.375,5.79,2006-08-03
-38.5,145,5.9,2006-08-03
-38.5,145.625,5.69,2006-08-03
-38,143.125,2.96,2006-08-03
-38,143.75,2.69,2006-08-03
-38,144.375,2.89,2006-08-03
-38,145,4.59,2006-08-03
-38,145.625,5.68,2006-08-03
-40,143.125,0.6,2006-08-04
-40,143.75,0.62,2006-08-04
-40,144.375,0.61,2006-08-04
-40,145,0.42,2006-08-04
-40,145.625,0.2,2006-08-04
-39.5,143.125,0.22,2006-08-04
-39.5,143.75,0.26,2006-08-04
-39.5,144.375,0.25,2006-08-04
-39.5,145,0.19,2006-08-04
-39.5,145.625,0.2,2006-08-04
-39,143.125,0.31,2006-08-04
-39,143.75,0.24,2006-08-04
-39,144.375,0.18,2006-08-04
-39,145,0.45,2006-08-04
-39,145.625,0.34,2006-08-04
-38.5,143.125,0.28,2006-08-04
-38.5,143.75,0.24,2006-08-04
-38.5,144.375,0.2,2006-08-04
-38.5,145,0.46,2006-08-04
-38.5,145.625,0.33,2006-08-04
-38,143.125,0.22,2006-08-04
-38,143.75,0.14,2006-08-04
-38,144.375,0.15,2006-08-04
-38,145,0.25,2006-08-04
-38,145.625,0.15,2006-08-04
-40,143.125,0.47,2006-08-05
-40,143.75,0.54,2006-08-05
-40,144.375,0.64,2006-08-05
-40,145,0.35,2006-08-05
-40,145.625,0.23,2006-08-05
-39.5,143.125,0.18,2006-08-05
-39.5,143.75,0.23,2006-08-05
-39.5,144.375,0.19,2006-08-05
-39.5,145,0.12,2006-08-05
-39.5,145.625,0.2,2006-08-05
-39,143.125,0.52,2006-08-05
-39,143.75,0.25,2006-08-05
-39,144.375,0.09,2006-08-05
-39,145,0.1,2006-08-05
-39,145.625,0.27,2006-08-05
-38.5,143.125,0.39,2006-08-05
-38.5,143.75,0.31,2006-08-05
-38.5,144.375,0.29,2006-08-05
-38.5,145,0.06,2006-08-05
-38.5,145.625,0.13,2006-08-05
-38,143.125,0.12,2006-08-05
-38,143.75,0.09,2006-08-05
-38,144.375,0.03,2006-08-05
-38,145,0.02,2006-08-05
-38,145.625,0.03,2006-08-05
-40,143.125,0.02,2006-08-06
-40,143.75,0.04,2006-08-06
-40,144.375,0.05,2006-08-06
-40,145,0.01,2006-08-06
-40,145.625,0.01,2006-08-06
-39.5,143.125,0.01,2006-08-06
-39.5,143.75,0.02,2006-08-06
-39.5,144.375,0.01,2006-08-06
-39.5,145,0,2006-08-06
-39.5,145.625,0.01,2006-08-06
-39,143.125,0.09,2006-08-06
-39,143.75,0.08,2006-08-06
-39,144.375,0.04,2006-08-06
-39,145,0.03,2006-08-06
-39,145.625,0.06,2006-08-06
-38.5,143.125,0.13,2006-08-06
-38.5,143.75,0.21,2006-08-06
-38.5,144.375,0.31,2006-08-06
-38.5,145,0.11,2006-08-06
-38.5,145.625,0.07,2006-08-06
-38,143.125,0.09,2006-08-06
-38,143.75,0.17,2006-08-06
-38,144.375,0.19,2006-08-06
-38,145,0.08,2006-08-06
-38,145.625,0.07,2006-08-06
-40,143.125,0.02,2006-08-07
-40,143.75,0.07,2006-08-07
-40,144.375,0.09,2006-08-07
-40,145,0.01,2006-08-07
-40,145.625,0,2006-08-07
-39.5,143.125,0.05,2006-08-07
-39.5,143.75,0.06,2006-08-07
-39.5,144.375,0.02,2006-08-07
-39.5,145,0,2006-08-07
-39.5,145.625,0,2006-08-07
-39,143.125,0.41,2006-08-07
-39,143.75,0.14,2006-08-07
-39,144.375,0,2006-08-07
-39,145,0,2006-08-07
-39,145.625,0.01,2006-08-07
-38.5,143.125,0.33,2006-08-07
-38.5,143.75,0.16,2006-08-07
-38.5,144.375,0.04,2006-08-07
-38.5,145,0.01,2006-08-07
-38.5,145.625,0.02,2006-08-07
-38,143.125,0.11,2006-08-07
-38,143.75,0.07,2006-08-07
-38,144.375,0.04,2006-08-07
-38,145,0.02,2006-08-07
-38,145.625,0.03,2006-08-07
-40,143.125,1.45,2006-08-08
-40,143.75,1.05,2006-08-08
-40,144.375,0.86,2006-08-08
-40,145,0.43,2006-08-08
-40,145.625,0.2,2006-08-08
-39.5,143.125,0.55,2006-08-08
-39.5,143.75,0.48,2006-08-08
-39.5,144.375,0.34,2006-08-08
-39.5,145,0.18,2006-08-08
-39.5,145.625,0.19,2006-08-08
-39,143.125,0.79,2006-08-08
-39,143.75,0.39,2006-08-08
-39,144.375,0.17,2006-08-08
-39,145,0.32,2006-08-08
-39,145.625,0.44,2006-08-08
-38.5,143.125,0.74,2006-08-08
-38.5,143.75,0.47,2006-08-08
-38.5,144.375,0.43,2006-08-08
-38.5,145,0.29,2006-08-08
-38.5,145.625,0.47,2006-08-08
-38,143.125,0.48,2006-08-08
-38,143.75,0.25,2006-08-08
-38,144.375,0.14,2006-08-08
-38,145,0.19,2006-08-08
-38,145.625,0.36,2006-08-08
-40,143.125,0.3,2006-08-09
-40,143.75,0.56,2006-08-09
-40,144.375,0.72,2006-08-09
-40,145,0.31,2006-08-09
-40,145.625,0.25,2006-08-09
-39.5,143.125,0.38,2006-08-09
-39.5,143.75,0.53,2006-08-09
-39.5,144.375,0.42,2006-08-09
-39.5,145,0.4,2006-08-09
-39.5,145.625,0.89,2006-08-09
-39,143.125,1.49,2006-08-09
-39,143.75,1.04,2006-08-09
-39,144.375,0.62,2006-08-09
-39,145,1.06,2006-08-09
-39,145.625,2,2006-08-09
-38.5,143.125,1.68,2006-08-09
-38.5,143.75,1.69,2006-08-09
-38.5,144.375,1.76,2006-08-09
-38.5,145,1.44,2006-08-09
-38.5,145.625,2.91,2006-08-09
-38,143.125,1.31,2006-08-09
-38,143.75,1.43,2006-08-09
-38,144.375,1.17,2006-08-09
-38,145,1.6,2006-08-09
-38,145.625,3.8,2006-08-09
-40,143.125,1.3,2006-08-10
-40,143.75,1.18,2006-08-10
-40,144.375,1.17,2006-08-10
-40,145,1.1,2006-08-10
-40,145.625,1.01,2006-08-10
-39.5,143.125,1.1,2006-08-10
-39.5,143.75,1.09,2006-08-10
-39.5,144.375,0.98,2006-08-10
-39.5,145,1.24,2006-08-10
-39.5,145.625,1.36,2006-08-10
-39,143.125,0.41,2006-08-10
-39,143.75,0.64,2006-08-10
-39,144.375,0.74,2006-08-10
-39,145,0.8,2006-08-10
-39,145.625,1.52,2006-08-10
-38.5,143.125,0.07,2006-08-10
-38.5,143.75,0.15,2006-08-10
-38.5,144.375,0.08,2006-08-10
-38.5,145,0.31,2006-08-10
-38.5,145.625,0.83,2006-08-10
-38,143.125,0.02,2006-08-10
-38,143.75,0.01,2006-08-10
-38,144.375,0.02,2006-08-10
-38,145,0.12,2006-08-10
-38,145.625,0.25,2006-08-10
-40,143.125,1.39,2006-08-11
-40,143.75,1.56,2006-08-11
-40,144.375,1.56,2006-08-11
-40,145,1.11,2006-08-11
-40,145.625,0.74,2006-08-11
-39.5,143.125,0.92,2006-08-11
-39.5,143.75,1.08,2006-08-11
-39.5,144.375,0.98,2006-08-11
-39.5,145,0.88,2006-08-11
-39.5,145.625,1.07,2006-08-11
-39,143.125,1,2006-08-11
-39,143.75,0.88,2006-08-11
-39,144.375,0.86,2006-08-11
-39,145,1,2006-08-11
-39,145.625,1.14,2006-08-11
-38.5,143.125,0.64,2006-08-11
-38.5,143.75,0.56,2006-08-11
-38.5,144.375,0.5,2006-08-11
-38.5,145,0.46,2006-08-11
-38.5,145.625,0.76,2006-08-11
-38,143.125,0.21,2006-08-11
-38,143.75,0.16,2006-08-11
-38,144.375,0.09,2006-08-11
-38,145,0.15,2006-08-11
-38,145.625,0.27,2006-08-11
-40,143.125,0.58,2006-08-12
-40,143.75,0.55,2006-08-12
-40,144.375,0.85,2006-08-12
-40,145,1.73,2006-08-12
-40,145.625,2.93,2006-08-12
-39.5,143.125,0.05,2006-08-12
-39.5,143.75,0.09,2006-08-12
-39.5,144.375,0.17,2006-08-12
-39.5,145,0.14,2006-08-12
-39.5,145.625,0.75,2006-08-12
-39,143.125,0,2006-08-12
-39,143.75,0.01,2006-08-12
-39,144.375,0,2006-08-12
-39,145,0.03,2006-08-12
-39,145.625,0.21,2006-08-12
-38.5,143.125,0,2006-08-12
-38.5,143.75,0,2006-08-12
-38.5,144.375,0,2006-08-12
-38.5,145,0.02,2006-08-12
-38.5,145.625,0.13,2006-08-12
-38,143.125,0,2006-08-12
-38,143.75,0,2006-08-12
-38,144.375,0,2006-08-12
-38,145,0.01,2006-08-12
-38,145.625,0.05,2006-08-12
-40,143.125,1.69,2006-08-13
-40,143.75,0.93,2006-08-13
-40,144.375,0.57,2006-08-13
-40,145,0.43,2006-08-13
-40,145.625,0.49,2006-08-13
-39.5,143.125,0.62,2006-08-13
-39.5,143.75,0.39,2006-08-13
-39.5,144.375,0.26,2006-08-13
-39.5,145,0.22,2006-08-13
-39.5,145.625,0.29,2006-08-13
-39,143.125,0.12,2006-08-13
-39,143.75,0.13,2006-08-13
-39,144.375,0.09,2006-08-13
-39,145,0.07,2006-08-13
-39,145.625,0.09,2006-08-13
-38.5,143.125,0.06,2006-08-13
-38.5,143.75,0.06,2006-08-13
-38.5,144.375,0.08,2006-08-13
-38.5,145,0.03,2006-08-13
-38.5,145.625,0.04,2006-08-13
-38,143.125,0.06,2006-08-13
-38,143.75,0.04,2006-08-13
-38,144.375,0.03,2006-08-13
-38,145,0.02,2006-08-13
-38,145.625,0.03,2006-08-13
-40,143.125,1.65,2006-08-14
-40,143.75,1.92,2006-08-14
-40,144.375,1.71,2006-08-14
-40,145,0.95,2006-08-14
-40,145.625,0.62,2006-08-14
-39.5,143.125,1.61,2006-08-14
-39.5,143.75,1.32,2006-08-14
-39.5,144.375,1.05,2006-08-14
-39.5,145,0.55,2006-08-14
-39.5,145.625,0.52,2006-08-14
-39,143.125,1.92,2006-08-14
-39,143.75,1,2006-08-14
-39,144.375,0.6,2006-08-14
-39,145,0.59,2006-08-14
-39,145.625,0.96,2006-08-14
-38.5,143.125,1.71,2006-08-14
-38.5,143.75,1.01,2006-08-14
-38.5,144.375,0.74,2006-08-14
-38.5,145,0.56,2006-08-14
-38.5,145.625,0.69,2006-08-14
-38,143.125,1.41,2006-08-14
-38,143.75,0.88,2006-08-14
-38,144.375,0.61,2006-08-14
-38,145,0.39,2006-08-14
-38,145.625,0.33,2006-08-14
-40,143.125,0.17,2006-08-15
-40,143.75,0.16,2006-08-15
-40,144.375,0.13,2006-08-15
-40,145,0.11,2006-08-15
-40,145.625,0.09,2006-08-15
-39.5,143.125,0.15,2006-08-15
-39.5,143.75,0.12,2006-08-15
-39.5,144.375,0.11,2006-08-15
-39.5,145,0.08,2006-08-15
-39.5,145.625,0.07,2006-08-15
-39,143.125,0.09,2006-08-15
-39,143.75,0.06,2006-08-15
-39,144.375,0.06,2006-08-15
-39,145,0.06,2006-08-15
-39,145.625,0.06,2006-08-15
-38.5,143.125,0.13,2006-08-15
-38.5,143.75,0.02,2006-08-15
-38.5,144.375,0.02,2006-08-15
-38.5,145,0.08,2006-08-15
-38.5,145.625,0.14,2006-08-15
-38,143.125,0.1,2006-08-15
-38,143.75,0,2006-08-15
-38,144.375,0.01,2006-08-15
-38,145,0.11,2006-08-15
-38,145.625,0.25,2006-08-15
-40,143.125,5.48,2006-08-16
-40,143.75,6.4,2006-08-16
-40,144.375,6.68,2006-08-16
-40,145,7.89,2006-08-16
-40,145.625,7.61,2006-08-16
-39.5,143.125,6.49,2006-08-16
-39.5,143.75,6.62,2006-08-16
-39.5,144.375,6.92,2006-08-16
-39.5,145,6.07,2006-08-16
-39.5,145.625,4.71,2006-08-16
-39,143.125,8.43,2006-08-16
-39,143.75,6.49,2006-08-16
-39,144.375,6.26,2006-08-16
-39,145,5.9,2006-08-16
-39,145.625,4.49,2006-08-16
-38.5,143.125,6.71,2006-08-16
-38.5,143.75,5.36,2006-08-16
-38.5,144.375,4.75,2006-08-16
-38.5,145,3.63,2006-08-16
-38.5,145.625,4.49,2006-08-16
-38,143.125,4.5,2006-08-16
-38,143.75,3.73,2006-08-16
-38,144.375,2.91,2006-08-16
-38,145,2.77,2006-08-16
-38,145.625,3.91,2006-08-16
-40,143.125,4.02,2006-08-17
-40,143.75,3.03,2006-08-17
-40,144.375,2.45,2006-08-17
-40,145,2.4,2006-08-17
-40,145.625,2.1,2006-08-17
-39.5,143.125,4.09,2006-08-17
-39.5,143.75,2.97,2006-08-17
-39.5,144.375,2.39,2006-08-17
-39.5,145,1.81,2006-08-17
-39.5,145.625,1.2,2006-08-17
-39,143.125,3.81,2006-08-17
-39,143.75,1.87,2006-08-17
-39,144.375,1.24,2006-08-17
-39,145,0.75,2006-08-17
-39,145.625,0.92,2006-08-17
-38.5,143.125,1.66,2006-08-17
-38.5,143.75,1.14,2006-08-17
-38.5,144.375,0.87,2006-08-17
-38.5,145,0.34,2006-08-17
-38.5,145.625,0.58,2006-08-17
-38,143.125,0.8,2006-08-17
-38,143.75,0.52,2006-08-17
-38,144.375,0.26,2006-08-17
-38,145,0.2,2006-08-17
-38,145.625,0.52,2006-08-17
-40,143.125,2.62,2006-08-18
-40,143.75,2.07,2006-08-18
-40,144.375,1.65,2006-08-18
-40,145,1.69,2006-08-18
-40,145.625,1.45,2006-08-18
-39.5,143.125,3.16,2006-08-18
-39.5,143.75,2.22,2006-08-18
-39.5,144.375,1.88,2006-08-18
-39.5,145,1.36,2006-08-18
-39.5,145.625,1.47,2006-08-18
-39,143.125,4.08,2006-08-18
-39,143.75,2.42,2006-08-18
-39,144.375,1.85,2006-08-18
-39,145,1.41,2006-08-18
-39,145.625,2.37,2006-08-18
-38.5,143.125,2.45,2006-08-18
-38.5,143.75,2.03,2006-08-18
-38.5,144.375,1.79,2006-08-18
-38.5,145,0.69,2006-08-18
-38.5,145.625,1.47,2006-08-18
-38,143.125,1.45,2006-08-18
-38,143.75,1.27,2006-08-18
-38,144.375,0.92,2006-08-18
-38,145,0.56,2006-08-18
-38,145.625,1.03,2006-08-18
-40,143.125,2.26,2006-08-19
-40,143.75,1.81,2006-08-19
-40,144.375,1.53,2006-08-19
-40,145,1.62,2006-08-19
-40,145.625,1.25,2006-08-19
-39.5,143.125,3.25,2006-08-19
-39.5,143.75,2.76,2006-08-19
-39.5,144.375,2.43,2006-08-19
-39.5,145,2.26,2006-08-19
-39.5,145.625,1.79,2006-08-19
-39,143.125,3.14,2006-08-19
-39,143.75,2.19,2006-08-19
-39,144.375,1.76,2006-08-19
-39,145,1.12,2006-08-19
-39,145.625,1.03,2006-08-19
-38.5,143.125,1.8,2006-08-19
-38.5,143.75,1.2,2006-08-19
-38.5,144.375,0.83,2006-08-19
-38.5,145,0.28,2006-08-19
-38.5,145.625,0.33,2006-08-19
-38,143.125,0.64,2006-08-19
-38,143.75,0.38,2006-08-19
-38,144.375,0.15,2006-08-19
-38,145,0.06,2006-08-19
-38,145.625,0.09,2006-08-19
-40,143.125,1.96,2006-08-20
-40,143.75,1.54,2006-08-20
-40,144.375,1.25,2006-08-20
-40,145,1.7,2006-08-20
-40,145.625,1.07,2006-08-20
-39.5,143.125,1.08,2006-08-20
-39.5,143.75,0.87,2006-08-20
-39.5,144.375,0.96,2006-08-20
-39.5,145,0.94,2006-08-20
-39.5,145.625,0.59,2006-08-20
-39,143.125,0.27,2006-08-20
-39,143.75,0.41,2006-08-20
-39,144.375,0.42,2006-08-20
-39,145,0.27,2006-08-20
-39,145.625,0.2,2006-08-20
-38.5,143.125,0.18,2006-08-20
-38.5,143.75,0.19,2006-08-20
-38.5,144.375,0.23,2006-08-20
-38.5,145,0.17,2006-08-20
-38.5,145.625,0.08,2006-08-20
-38,143.125,0.16,2006-08-20
-38,143.75,0.15,2006-08-20
-38,144.375,0.16,2006-08-20
-38,145,0.19,2006-08-20
-38,145.625,0.16,2006-08-20
-40,143.125,9.27,2006-08-21
-40,143.75,7.86,2006-08-21
-40,144.375,6.36,2006-08-21
-40,145,4.55,2006-08-21
-40,145.625,2.84,2006-08-21
-39.5,143.125,7.98,2006-08-21
-39.5,143.75,6.48,2006-08-21
-39.5,144.375,5.39,2006-08-21
-39.5,145,3.71,2006-08-21
-39.5,145.625,1.99,2006-08-21
-39,143.125,5.27,2006-08-21
-39,143.75,3.86,2006-08-21
-39,144.375,2.75,2006-08-21
-39,145,1.46,2006-08-21
-39,145.625,1.08,2006-08-21
-38.5,143.125,3.33,2006-08-21
-38.5,143.75,2.16,2006-08-21
-38.5,144.375,1.81,2006-08-21
-38.5,145,0.63,2006-08-21
-38.5,145.625,0.54,2006-08-21
-38,143.125,1.71,2006-08-21
-38,143.75,1.02,2006-08-21
-38,144.375,0.62,2006-08-21
-38,145,0.46,2006-08-21
-38,145.625,0.53,2006-08-21
-40,143.125,3.71,2006-08-22
-40,143.75,3.56,2006-08-22
-40,144.375,3.42,2006-08-22
-40,145,2.73,2006-08-22
-40,145.625,1.98,2006-08-22
-39.5,143.125,3.39,2006-08-22
-39.5,143.75,3.52,2006-08-22
-39.5,144.375,3.29,2006-08-22
-39.5,145,2.81,2006-08-22
-39.5,145.625,2.77,2006-08-22
-39,143.125,2.21,2006-08-22
-39,143.75,2.75,2006-08-22
-39,144.375,2.93,2006-08-22
-39,145,2.29,2006-08-22
-39,145.625,1.83,2006-08-22
-38.5,143.125,0.87,2006-08-22
-38.5,143.75,1.27,2006-08-22
-38.5,144.375,1.11,2006-08-22
-38.5,145,0.92,2006-08-22
-38.5,145.625,1.29,2006-08-22
-38,143.125,0.38,2006-08-22
-38,143.75,0.58,2006-08-22
-38,144.375,0.55,2006-08-22
-38,145,0.8,2006-08-22
-38,145.625,1.4,2006-08-22
-40,143.125,3.11,2006-08-23
-40,143.75,3.09,2006-08-23
-40,144.375,2.43,2006-08-23
-40,145,3.27,2006-08-23
-40,145.625,3.04,2006-08-23
-39.5,143.125,4.61,2006-08-23
-39.5,143.75,3.82,2006-08-23
-39.5,144.375,4.08,2006-08-23
-39.5,145,3.61,2006-08-23
-39.5,145.625,3.31,2006-08-23
-39,143.125,9.78,2006-08-23
-39,143.75,7.6,2006-08-23
-39,144.375,7.07,2006-08-23
-39,145,5.49,2006-08-23
-39,145.625,3.3,2006-08-23
-38.5,143.125,9.94,2006-08-23
-38.5,143.75,10.85,2006-08-23
-38.5,144.375,11.17,2006-08-23
-38.5,145,9.36,2006-08-23
-38.5,145.625,6.72,2006-08-23
-38,143.125,11.87,2006-08-23
-38,143.75,13.48,2006-08-23
-38,144.375,14.08,2006-08-23
-38,145,12.96,2006-08-23
-38,145.625,12.06,2006-08-23
-40,143.125,0.88,2006-08-24
-40,143.75,0.88,2006-08-24
-40,144.375,0.69,2006-08-24
-40,145,0.97,2006-08-24
-40,145.625,1.06,2006-08-24
-39.5,143.125,0.78,2006-08-24
-39.5,143.75,0.68,2006-08-24
-39.5,144.375,0.7,2006-08-24
-39.5,145,1.12,2006-08-24
-39.5,145.625,1.75,2006-08-24
-39,143.125,1.5,2006-08-24
-39,143.75,1.3,2006-08-24
-39,144.375,1.03,2006-08-24
-39,145,1.66,2006-08-24
-39,145.625,3.92,2006-08-24
-38.5,143.125,1.67,2006-08-24
-38.5,143.75,2.41,2006-08-24
-38.5,144.375,3,2006-08-24
-38.5,145,3.16,2006-08-24
-38.5,145.625,5.52,2006-08-24
-38,143.125,1.68,2006-08-24
-38,143.75,2.22,2006-08-24
-38,144.375,2.46,2006-08-24
-38,145,3.53,2006-08-24
-38,145.625,6.03,2006-08-24
-40,143.125,0.42,2006-08-25
